HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,vertex_index,vertex_part,vertex_part_index,distance,angle,xcoord,ycoord
"70587202","70587772","70814357",7.54,3200.6,12.2,36.04,36.0,"0",0.120,"1","4","7","7120558840","5","0","5",0.07437184335382,225.00000000009771,-106.343750000001,39.2854166666661
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","0","0","0",0.00000000000000,90.00000000000000,-106.470833333334,39.2895833333328
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","1","0","1",0.01458333333335,112.50000000000000,-106.456250000001,39.2895833333328
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","2","0","2",0.02047588984323,112.50000000000000,-106.452083333334,39.2854166666661
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","3","0","3",0.02464255650994,112.50000000014656,-106.447916666667,39.2854166666661
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","4","0","4",0.03053511301983,112.50000000014656,-106.44375,39.2812499999995
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","5","0","5",0.03470177968649,112.50000000000000,-106.439583333334,39.2812499999995
"70587443","70589007","70814357",3.73,3205.1,6.5,26.75,26.7,"0",0.104,"1","4","7","7120560220","6","0","6",0.04059433619637,135.00000000000000,-106.435416666667,39.2770833333328
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","0","0","0",0.00000000000000,270.00000000000000,-106.227083333334,39.3104166666661
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","1","0","1",0.01249999999997,247.50000000019540,-106.239583333334,39.3104166666661
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","2","0","2",0.01839255650988,247.50000000019540,-106.243750000001,39.3062499999995
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","3","0","3",0.02672588984319,247.50000000014657,-106.252083333334,39.3062499999995
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","4","0","4",0.03261844635310,247.50000000014657,-106.256250000001,39.3020833333328
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","5","0","5",0.03678511301976,247.49999999980457,-106.260416666667,39.3020833333328
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","6","0","6",0.04267766952967,247.49999999980457,-106.264583333334,39.2979166666661
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","7","0","7",0.04684433619633,247.49999999999997,-106.26875,39.2979166666661
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","8","0","8",0.07630711874576,247.49999999999997,-106.289583333334,39.2770833333328
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","9","0","9",0.08047378541243,247.49999999999997,-106.29375,39.2770833333328
"70587553","70587773","70814357",8.14,3201.7,22.7,34.88,104.4,"0",0.296,"2","2","7","7120558930","10","0","10",0.08636634192231,225.00000000000000,-106.297916666667,39.2729166666661
"70587772","70589008","70814357",2.56,3198.0,20.1,3.49,115.2,"0",0.378,"2","3","7","7120558840","0","0","0",0.00000000000000,180.00000000000000,-106.343750000001,39.2854166666661
"70587772","70589008","70814357",2.56,3198.0,20.1,3.49,115.2,"0",0.378,"2","3","7","7120558840","1","0","1",0.00416666666669,157.50000000004886,-106.343750000001,39.2812499999995
"70587772","70589008","70814357",2.56,3198.0,20.1,3.49,115.2,"0",0.378,"2","3","7","7120558840","2","0","2",0.01005922317656,157.50000000004886,-106.339583333334,39.2770833333328
"70587772","70589008","70814357",2.56,3198.0,20.1,3.49,115.2,"0",0.378,"2","3","7","7120558840","3","0","3",0.01839255650989,157.49999999995114,-106.339583333334,39.2687499999995
"70587772","70589008","70814357",2.56,3198.0,20.1,3.49,115.2,"0",0.378,"2","3","7","7120558840","4","0","4",0.02428511301982,134.99999999990229,-106.335416666667,39.2645833333328
"70587773","70589008","70814357",3.68,3197.8,26.5,8.14,146.3,"0",0.388,"2","2","7","7120558930","0","0","0",0.00000000000000,270.00000000000000,-106.297916666667,39.2729166666661
